id,publicaddress,caseNumber,precinct,reportedDate,reportedDateTime,offense,description,centerLong,centerLat,centerX,centerY,neighborhood
9844,0007XX 61ST ST W,MP202316259,5,2023/01/21 00:00:00+00,2023/01/21 08:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29017,44.8924,-10385014.4,5604597.939,Windom
9845,0031XX 35TH AVE S,MP202316279,3,2023/01/21 00:00:00+00,2023/01/21 08:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22166,44.94592,-10377387.84,5613012.404,Longfellow
9846,0037XX 23RD AVE S,MP202316283,3,2023/01/21 00:00:00+00,2023/01/21 08:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23889,44.93502,-10379306.1,5611297.005,Standish
9848,0038XX 3RD AVE S,MP202316304,3,2023/01/21 00:00:00+00,2023/01/21 09:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27273,44.93323,-10383072.52,5611016.796,Bryant
9849,0001XX 31ST ST W,MP202316307,5,2023/01/21 00:00:00+00,2023/01/21 11:12:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28053,44.9466,-10383941.59,5613118.711,Lyndale
9850,0025XX PILLSBURY AVE,MP202316316,5,2023/01/21 00:00:00+00,2023/01/21 10:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2813,44.95643,-10384026.43,5614664.824,Whittier
9851,0027XX 18TH AVE S,MP202316355,3,2023/01/21 00:00:00+00,2023/01/21 11:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24865,44.95285,-10380392.29,5614101.914,East Phillips
9852,0039XX XERXES AVE N,MP202316362,4,2023/01/21 00:00:00+00,2023/01/21 11:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31858,45.02681,-10388176.81,5625743.584,Victory
9853,0027XX FRANKLIN AVE E,MP202316366,3,2023/01/21 00:00:00+00,2023/01/21 11:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23219,44.96276,-10378560.43,5615661.231,Seward
9854,0027XX PORTLAND AVE,MP202316386,3,2023/01/21 00:00:00+00,2023/01/21 12:14:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2677,44.95283,-10382513.25,5614099.03,Phillips West
9855,0033XX FREMONT AVE N,MP202316395,4,2023/01/21 00:00:00+00,2023/01/21 12:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29559,45.01585,-10385617.74,5624016.51,Folwell
9856,LAKE ST W / BLAISDELL AVE,MP202316408,5,2023/01/21 00:00:00+00,2023/01/21 15:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27969,44.94834,-10383847.7,5613391.966,Whittier
9857,0032XX EMERSON AVE N,MP202316410,4,2023/01/21 00:00:00+00,2023/01/21 14:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29433,45.01403,-10385477.52,5623730.896,Folwell
9858,0033XX OLIVER AVE N,MP202316417,4,2023/01/21 00:00:00+00,2023/01/21 12:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30698,45.01594,-10386885.85,5624031.489,Folwell
9859,36TH ST W / GIRARD AVE S,MP202316423,5,2023/01/21 00:00:00+00,2023/01/21 14:06:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29712,44.93769,-10385788.02,5611717.353,South Uptown
9862,0026XX HUMBOLDT AVE S,MP202316436,5,2023/01/21 00:00:00+00,2023/01/21 14:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29878,44.95465,-10385973.22,5614385.134,East Isles
9864,34TH AVE N / OLIVER AVE N,MP202316488,4,2023/01/21 00:00:00+00,2023/01/21 15:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30699,45.01684,-10386886.28,5624173.418,Folwell
9865,0037XX 17TH AVE S,MP202316503,3,2023/01/21 00:00:00+00,2023/01/21 15:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24988,44.93502,-10380528.61,5611298.221,Powderhorn Park
9866,0045XX QUEEN AVE N,MP202316508,4,2023/01/21 00:00:00+00,2023/01/21 15:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31042,45.03775,-10387268.31,5627466.232,Victory
9867,0031XX CLINTON AVE,MP202316520,3,2023/01/21 00:00:00+00,2023/01/21 15:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27155,44.94582,-10382941.84,5612995.48,Central
9868,0013XX UNIVERSITY AVE SE,MP202316552,2,2023/01/21 00:00:00+00,2023/01/21 17:02:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23726,44.97979,-10379123.99,5618341.135,Marcy Holmes
9870,0028XX IRVING AVE S,MP202316574,5,2023/01/21 00:00:00+00,2023/01/21 17:51:00+00,AUTOTH,AUTOMOBILE THEFT,-93.3021,44.94959,-10386341.85,5613589.095,East Isles
9872,0015XX PARK AVE,MP202316618,1,2023/01/21 00:00:00+00,2023/01/21 17:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2651,44.96761,-10382223.95,5616424.368,Elliot Park
9873,FREMONT AVE S / 32ND ST W,MP202316649,5,2023/01/21 00:00:00+00,2023/01/21 19:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29577,44.94473,-10385637.63,5612824.418,South Uptown
9874,27TH ST W / GARFIELD AVE,MP202316654,5,2023/01/21 00:00:00+00,2023/01/21 18:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28678,44.95374,-10384637.21,5614242.045,Whittier
9875,0023XX 9TH ST S,MP202316658,3,2023/01/21 00:00:00+00,2023/01/21 21:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23853,44.96397,-10379265.99,5615851.161,Seward
9876,0041XX 38TH AVE S,MP202316665,3,2023/01/21 00:00:00+00,2023/01/21 18:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21787,44.92787,-10376965.5,5610173.055,Hiawatha
9877,0028XX FREMONT AVE S,MP202316666,5,2023/01/21 00:00:00+00,2023/01/21 18:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29572,44.951,-10385631.72,5613810.112,Lowry Hill East
9879,0020XX HARRIET AVE,MP202316672,5,2023/01/21 00:00:00+00,2023/01/21 19:23:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28546,44.9618,-10384489.92,5615510.032,Whittier
9880,24TH ST W / GIRARD AVE S,MP202316693,5,2023/01/21 00:00:00+00,2023/01/21 22:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29693,44.95913,-10385766.23,5615089.638,East Isles
9881,0023XX HENNEPIN AVE,MP202316700,5,2023/01/21 00:00:00+00,2023/01/21 20:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29371,44.95962,-10385408.15,5615166.853,East Isles
9882,0022XX ALDRICH AVE S,MP202316717,5,2023/01/21 00:00:00+00,2023/01/21 19:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28929,44.96001,-10384915.89,5615228.728,Lowry Hill East
9883,0042XX EMERSON AVE N,MP202316725,4,2023/01/21 00:00:00+00,2023/01/21 19:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29451,45.03251,-10385496.86,5626640.469,Webber - Camden
9885,0008XX SUMMIT AVE,MP202316782,5,2023/01/21 00:00:00+00,2023/01/21 22:16:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2899,44.96539,-10384984.46,5616074.695,Lowry Hill
9886,0039XX PENN AVE N,MP202316804,4,2023/01/21 00:00:00+00,2023/01/21 21:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30839,45.0268,-10387042.48,5625742.353,Victory
9888,0026XX 38TH AVE S,MP202316966,3,2023/01/22 00:00:00+00,2023/01/22 01:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21784,44.95472,-10376962.09,5614395.86,Seward
9891,0026XX 38TH AVE S,MP202317032,3,2023/01/22 00:00:00+00,2023/01/22 02:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21784,44.95472,-10376962.09,5614395.86,Seward
9893,0014XX 29TH AVE N,MP202317129,4,2023/01/22 00:00:00+00,2023/01/22 08:02:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29747,45.00957,-10385827.36,5623027.886,Jordan
9894,0004XX 29TH AVE N,MP202317231,4,2023/01/22 00:00:00+00,2023/01/22 12:49:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28568,45.0095,-10384513.9,5623017.812,Hawthorne
9895,0036XX NEWTON AVE N,MP202317271,4,2023/01/22 00:00:00+00,2023/01/22 13:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30574,45.02135,-10386747.47,5624883.28,Folwell
9917,0027XX GRAND ST NE,MP2023164687,2,2023/06/24 00:00:00+00,2023/06/24 06:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27013,45.0177,-10382783.89,5624308.788,Marshall Terrace
9920,0049XX 39TH AVE S,MP2023164736,3,2023/06/24 00:00:00+00,2023/06/24 11:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21644,44.91337,-10376806.87,5607892.916,Minnehaha
